video_id,participant_id,frame_file,face_detected,mean_EAR,MAR,pitch,yaw,roll,detection_method,mean_EAR_smooth,MAR_smooth,pitch_smooth,yaw_smooth,roll_smooth,alpha,eye_state,PERCLOS
0,partcipant2,frame_00027.jpg,True,0.16418,0.02483,-72.65,-118.16,117.91,strict,0.14186,0.0224,-21.34,77.26,38.15333333333334,0.11055,0,0.0
0,partcipant2,frame_00028.jpg,True,0.1295,0.02726,-24.12,177.83,-178.76,strict,0.1527066666666666,0.0328066666666666,-22.56333333333333,76.69,37.91666666666666,0.11055,0,0.0
0,partcipant2,frame_00029.jpg,True,0.16444,0.04633,29.08,170.4,174.6,strict,0.1429166666666666,0.0278833333333333,14.996666666666677,57.13,-0.9366666666666656,0.11055,0,0.0
0,partcipant2,frame_00030.jpg,True,0.13481,0.01006,40.03,-176.84,1.35,strict,0.1460533333333333,0.0237366666666666,7.203333333333343,-54.91666666666668,55.59,0.11055,0,0.0
0,partcipant2,frame_00031.jpg,True,0.13891,0.01482,-47.5,-158.31,-9.18,strict,0.1356133333333333,0.0127266666666666,-25.71666666666665,-149.45666666666668,34.88333333333333,0.11055,0,0.0
0,partcipant2,frame_00032.jpg,True,0.13312,0.0133,-69.68,-113.22,112.48,strict,0.1264633333333333,0.0148266666666666,-50.90999999999999,-150.06,-24.47,0.11055,0,0.0
0,partcipant2,frame_00033.jpg,True,0.10736,0.01636,-35.55,-178.65,-176.71,strict,0.1247033333333333,0.0186766666666666,-44.72666666666666,-37.56,-80.94333333333333,0.11055,0,0.0
0,partcipant2,frame_00034.jpg,True,0.13363,0.02637,-28.95,179.19,-178.6,strict,0.1316433333333333,0.0198266666666666,-11.716666666666654,57.80666666666665,-59.49000000000001,0.11055,0,0.0
0,partcipant2,frame_00035.jpg,True,0.15394,0.01675,29.35,172.88,176.84,strict,0.1449733333333333,0.0179333333333333,11.283333333333346,171.35,57.42000000000001,0.11055,0,0.0
0,partcipant2,frame_00036.jpg,True,0.14735,0.01068,33.45,161.98,174.02,strict,0.15048,0.0141,30.563333333333347,169.59333333333333,176.15,0.11055,0,0.0
0,partcipant2,frame_00037.jpg,True,0.15015,0.01487,28.89,173.92,177.59,strict,0.1496133333333333,0.0151633333333333,32.936666666666675,52.52666666666666,116.60666666666668,0.11055,0,0.0
0,partcipant2,frame_00038.jpg,True,0.15134,0.01994,36.47,-178.32,-1.79,strict,0.15036,0.0309599999999999,30.416666666666675,55.883333333333326,117.15666666666668,0.11055,0,0.0
